1; 4 tbsps gochujang; gochujang; Loose match
115; salt; salt; Strict match
115; olive oil; olive oil; Strict match
116; 100 g butter, plus 1 tsp; butter; Strict match
116; 100 g butter, plus 1 tsp; ; Loose match
116; 200 g dr. oetker dark chocolate; dr . oetker dark chocolate; Loose match
116; 1.5 tbsp instant espresso powder; instant espresso powder; Strict match
116; 2 tbsp coffee liqueur, plus 1 tbsp; coffee liqueur; Strict match
116; 2 tbsp coffee liqueur, plus 1 tbsp; ; Loose match
116; 4 eggs, plus 1 yolk; eggs; Strict match
116; 4 eggs, plus 1 yolk; ; Loose match
116; 200 g golden caster sugar, plus 2 tbsp; golden caster sugar; Strict match
116; 200 g golden caster sugar, plus 2 tbsp; ; Loose match
116; 80 g plain flour; flour; Strict match
116; 30 g dr. oetker cocoa powder; dr . oetker cocoa powder; Loose match
116; 0.5 tsp dr. oetker baking powder; dr . oetker baking powder;
116; 1 tsp dr. oetker vanilla extract; dr . oetker vanilla extract; Loose match
116; 200 g mascarpone; mascarpone; Strict match
116; handful of coffee beans; coffee beans; Strict match
116; salt; salt; Strict match
117; 7-10 itsu vegetable fusion gyoza; vegetable fusion gyoza; Loose match
117; 1 vegetable stock cube; vegetable stock cube; Strict match
117; 1 tbsp soy sauce; soy sauce; Strict match
117; 1 tbsp balsamic vinegar; balsamic vinegar; Strict match
117; 1 tsp crispy chilli oil; crispy chilli oil; Loose match
117; 1 egg; egg; Strict match
117; 3 spring onions; spring onions; Strict match
117; 1 tsp sesame seeds; sesame seeds; Strict match
118; 200 g chorizo; chorizo; Strict match
118; 1 onion; onion; Strict match
118; 1 jar roasted red peppers; red peppers; Strict match
118; 2 sticks of rosemary; rosemary; Strict match
118; 3 cloves of garlic; cloves; Strict match
118; 3 cloves of garlic; garlic; Strict match
118; 0.5 tsp chilli flakes; chilli flakes; Strict match
118; 0.5 tsp smoked paprika; paprika; Strict match
118; 250 g green lentils; green lentils; Loose match
118; 1 l chicken stock; chicken stock; Strict match
119; 1.5 kg maris piper potatoes; maris piper potatoes; Loose match
119; 3 tbsp plain flour; flour; Strict match
119; 150 g goose fat; goose fat; Strict match
119; maldon sea salt; maldon sea salt; Loose match
120; 2 red onions; red onions; Strict match
120; handful of parsley; parsley; Strict match
120; 500 g lamb mince; lamb mince; Strict match
120; 150 g feta; feta;
120; 3 tbsp rose harissa paste; rose harissa paste; Loose match
120; 1 tsp ground cinnamon; cinnamon; Strict match
120; 2 eggs; eggs; Strict match
120; 1 sheet ready rolled puff pastry; ready rolled puff pastry; Loose match
120; 1 tsp sesame seeds; sesame seeds; Strict match
120; salt; salt; Strict match
120; pepper; pepper; Strict match
121; 1 tsp dr. oetker vanilla extract; dr . oetker vanilla extract; Loose match
121; 1 tsp dr. oetker baking powder; dr . oetker baking powder;
121; 0.5 tsp dr. oetker bicarbonate of soda; soda; Strict match
121; 150 g dr. oetker white chocolate; white chocolate; Strict match
121; 150 g unsalted butter; butter; Strict match
121; 250 g soft dark brown sugar; soft dark brown sugar; Loose match
121; 1 egg; egg; Strict match
121; 235 g plain flour; flour; Strict match
121; 1 tsp ground ginger; ginger; Strict match
121; 1 tsp ground cinnamon; cinnamon; Strict match
121; 0.25 tsp ground cloves; cloves; Strict match
121; salt; salt; Strict match
122; 1 kg new potatoes; potatoes; Strict match
122; 400 g taleggio; taleggio; Strict match
122; 100 g cranberry sauce; cranberry sauce; Strict match
122; salt; salt; Strict match
122; olive oil; olive oil; Strict match
122; one bunch of chives; chives; Strict match
122; one bunch of sage; sage; Strict match
122; 1 tbsp capers; capers; Strict match
122; 2 cloves of garlic; cloves; Strict match
122; 2 cloves of garlic; garlic; Strict match
122; 0.5 lemon; lemon; Strict match
122; 1 tbsp dijon mustard; dijon mustard; Strict match
122; 100 ml extra virgin olive oil; extra virgin olive oil; Strict match
122; salt; salt; Strict match
122; pepper; pepper; Strict match
123; 350 g pretzels; pretzels; Strict match
123; 100 g butter; butter; Strict match
123; 300 ml double cream; double cream; Strict match
123; 175 g light brown sugar; brown sugar; Strict match
123; 200 g crunchy peanut butter; peanut butter; Strict match
123; salt; salt; Strict match
123; 300 ml double cream; double cream; Strict match
123; 200 g dr. oetker dark chocolate; dr . oetker dark chocolate; Loose match
123; 1 tsp dr. oetker vanilla extract; dr . oetker vanilla extract; Loose match
123; 1 cinnamon; cinnamon; Strict match
123; 5 cloves; ; Loose match
123; 1 nutmeg; nutmeg; Strict match
123; 200 g caster sugar; caster sugar; Strict match
123; 100 g peanuts; peanuts; Strict match
123; 100 g golden syrup; golden syrup; Strict match
123; 2 tsp dr. oetker bicarbonate of soda; soda; Strict match
124; 2 bulbs of garlic; garlic; Strict match
124; 1.5 kg maris piper potatoes; maris piper potatoes; Loose match
124; 300 ml double cream; double cream; Strict match
124; 400 ml whole milk; milk; Strict match
124; 100 g gruyere; gruyere; Strict match
124; generous grating of nutmeg; generous grating;
124; generous grating of nutmeg; nutmeg; Strict match
125; 300 g quorn pieces; quorn pieces;
125; 1 onion; onion; Strict match
125; 3 cloves of garlic; cloves; Strict match
125; 3 cloves of garlic; garlic; Strict match
125; 600 g mushrooms; mushrooms; Strict match
125; small handful of thyme; thyme; Strict match
125; small handful of tarragon; tarragon; Strict match
125; 2 tbsp plain flour; flour; Strict match
125; 1 tbsp miso paste; miso paste; Strict match
125; 100 g comte; comte; Strict match
125; 3 tbsp creme fraiche; creme fraiche;
125; 1 sheet of puff pastry; of puff pastry; Loose match
125; 1 egg; egg; Strict match
125; salt; salt; Strict match
125; pepper; pepper; Strict match
126; 400 g whole seedless medjool dates; medjool dates; Strict match
126; 1 tsp dr. oetker bicarbonate of soda; soda; Strict match
126; 300 g dr. oetker dark chocolate; chocolate; Strict match
126; 150 g plain flour; flour; Strict match
126; 50 g dr. oetker cocoa powder; dr . oetker cocoa powder; Loose match
126; 1 tsp dr. oetker baking powder; dr . oetker baking powder;
126; 3 eggs; eggs; Strict match
126; 100 ml vegetable oil; vegetable oil; Strict match
126; 1 tsp dr. oetker vanilla bean paste; dr . oetker vanilla bean paste; Loose match
126; 150 g light brown sugar; brown sugar; Strict match
126; 100 ml milk; milk; Strict match
126; 200 g butter; butter; Strict match
126; 400 g light brown sugar; brown sugar; Strict match
126; 400 g double cream; double cream; Strict match
127; 1 large onion; onion; Strict match
127; 1 carrot; carrot; Strict match
127; 2 sticks of celery; celery; Strict match
127; 5 cloves of garlic; cloves; Strict match
127; 5 cloves of garlic; garlic; Strict match
127; 400 g pork sausages; pork sausages; Strict match
127; 400 g chorizo; chorizo; Strict match
127; 2 tbsp tomato puree; tomato puree; Strict match
127; 175 ml red wine; red wine; Strict match
127; 2 x 400 g tinned chopped tomatoes; tomatoes; Strict match
127; small handful of parsley; parsley; Strict match
127; 500 g rigatoni; rigatoni; Strict match
127; 20 g parmesan; parmesan; Strict match
127; salt; salt; Strict match
127; pepper; pepper; Strict match
127; olive oil; olive oil; Strict match
128; 3 cloves of garlic; cloves; Strict match
128; 3 cloves of garlic; garlic; Strict match
128; 2 spring onions; spring onions; Strict match
128; 150 ml vegetable oil; vegetable oil; Strict match
128; 1 tbsp soy sauce; soy sauce; Strict match
128; 20 g chilli flakes; chilli flakes; Strict match
128; 0.5 tsp paprika; paprika; Strict match
128; 0.5 tsp salt; salt; Strict match
128; 0.5 tsp msg; msg; Strict match
128; broccoli; broccoli; Strict match
128; salt; salt; Strict match
128; pepper; pepper; Strict match
128; 2 tbsp extra virgin olive oil; extra virgin olive oil; Strict match
128; 1 tbsp apple cider vinegar; apple cider vinegar; Strict match
128; lemon juice ; lemon juice; Strict match
128; 2 tbsp tahini; tahini; Strict match
128; 1 tsp honey; honey; Strict match
128; salt; salt; Strict match
128; pepper; pepper; Strict match
129; 1 butternut squash; butternut squash; Strict match
129; 1 bulb of garlic; garlic; Strict match
129; 3 onions; onions; Strict match
129; 100 g butter; butter; Strict match
129; 1 sprig of rosemary; rosemary; Strict match
129; 125 g goats cheese; goats cheese;
129; 300 g puff pastry; puff pastry; Strict match
130; 1 kg frozen cherries; cherries; Strict match
130; 150 g granulated sugar; sugar; Strict match
130; 2 tbsp cornflour; cornflour; Strict match
130; 500 g shortcrust pastry block; shortcrust pastry block; Loose match
130; 1 egg; egg; Strict match
131; 3 medium sweet potatoes; sweet potatoes; Strict match
131; 1 onion; onion; Strict match
131; 2 carrots; carrots; Strict match
131; 1 inch knob of ginger; ginger; Strict match
131; 1 tin coconut milk; coconut milk; Strict match
131; 2 tsp harissa; harissa; Strict match
131; handful of coriander; coriander; Strict match
131; salt; salt; Strict match
131; olive oil; olive oil; Strict match
132; 1 onion; onion; Strict match
132; 200 g roasted red peppers; red peppers; Strict match
132; 2 potatoes; potatoes; Strict match
132; 6 cloves of garlic; cloves; Strict match
132; 6 cloves of garlic; garlic; Strict match
132; 7 cm knob of ginger; knob; Loose match
132; 7 cm knob of ginger; ginger; Strict match
132; 5 birds eye red chillies; birds eye red chillies; Loose match
132; 3 tbsp tomato puree; tomato puree; Strict match
132; 0.5 tsp turmeric; turmeric; Strict match
132; 1 tsp all spice; all spice;
132; 1 tsp paprika; paprika; Strict match
132; 400 g lamb mince; lamb mince; Strict match
132; 50 g butter; butter; Strict match
132; 100 g filo pastry; filo pastry; Strict match
132; salt; salt; Strict match
132; olive oil; olive oil; Strict match
133; 1 pineapple; pineapple; Strict match
133; 1 onion; onion; Strict match
133; 5 cloves of garlic; cloves; Strict match
133; 5 cloves of garlic; garlic; Strict match
133; 1 kg chicken legs and thighs; chicken legs; Strict match
133; 1 kg chicken legs and thighs; ; Loose match
133; 2 tomatoes; tomatoes; Strict match
133; 6 cm knob of ginger; knob; Loose match
133; 6 cm knob of ginger; ginger; Strict match
133; 2 tsp chilli powder; chilli powder; Strict match
133; 0.5 tsp ground turmeric; turmeric; Strict match
133; 1 tsp garam masala; garam masala; Strict match
133; 1 tsp ground cumin; cumin; Strict match
133; 400 ml coconut milk; coconut milk; Strict match
133; 0.5 bunch of coriander; coriander; Strict match
133; 2 limes; limes; Loose match
133; salt; salt; Strict match
133; pepper; pepper; Strict match
133; vegetable oil; vegetable oil; Strict match
134; 100 g pancetta; pancetta; Strict match
134; 1 onion; onion; Strict match
134; 50 g butter; butter; Strict match
134; 200 g chestnut mushrooms; chestnut mushrooms; Strict match
134; 200 g wild mushrooms; wild mushrooms; Strict match
134; 2 cloves of garlic; cloves; Strict match
134; 2 cloves of garlic; garlic; Strict match
134; bunch of thyme; thyme; Strict match
134; 2 chicken breasts; chicken breasts; Strict match
134; 200 ml white wine; white wine; Strict match
134; 300 ml single cream; single cream; Strict match
134; 1 tbsp mustard; mustard; Strict match
134; 1 tsp worcestershire sauce; worcestershire sauce; Strict match
134; 300 g puff pastry; puff pastry; Strict match
135; 1 whole chicken; chicken; Strict match
135; 1 o bulbs of garlic; o bulbs; Loose match
135; 1 o bulbs of garlic; garlic; Strict match
135; bunch of thyme; thyme; Strict match
135; bunch of parsley; parsley; Strict match
135; 500 ml chicken stock; chicken stock; Strict match
135; 2 lemons; lemons; Loose match
135; salt; salt; Strict match
135; pepper; pepper; Strict match
135; olive oil; olive oil; Strict match
136; 1 large onion; onion; Strict match
136; 1 carrot; carrot; Strict match
136; 250 g bacon lardons; bacon lardons; Loose match
136; 1 kg diced stewing beef ; beef; Strict match
136; 40 g plain flour; flour; Strict match
136; handful of thyme; thyme; Strict match
136; 1 tbsp tomato puree; tomato puree; Strict match
136; 300 ml good quality beef stock; ; Loose match
136; 400 ml ale; ale; Strict match
136; 200 g button mushrooms; button mushrooms; Strict match
136; 1 tbsp worcestershire sauce; worcestershire sauce; Strict match
136; 400 g puff pastry; puff pastry; Strict match
136; 1 egg; egg; Strict match
136; salt; salt; Strict match
136; pepper; pepper; Strict match
136; olive oil; olive oil; Strict match
137; 100 g tinned anchovy fillets; anchovy fillets; Strict match
137; 4 cloves of garlic; cloves; Strict match
137; 4 cloves of garlic; garlic; Strict match
137; 1 tsp chilli flakes; chilli flakes; Strict match
137; 400 g spaghetti; spaghetti; Strict match
137; 100 g breadcrumbs; breadcrumbs; Strict match
137; 1 bunch of parsley; parsley; Strict match
137; 1 lemon; lemon; Strict match
138; 500 g granny smith apples ; granny smith apples; Loose match
138; 150 g brown sugar; brown sugar; Strict match
138; 50 g cornflour; cornflour; Strict match
138; 0.5 tsp ground cinnamon; cinnamon; Strict match
138; 400 ml water; water; Strict match
138; 2 rolls of shortcrust pastry; shortcrust pastry; Strict match
138; 1 egg; egg; Strict match
138; salt; salt; Strict match
138; vegetable oil; vegetable oil; Strict match
139; 500 g linguine; linguine; Strict match
139; 4 eggs; eggs; Strict match
139; 100 g parmesan; parmesan; Strict match
139; 2 tbsp nduja; nduja;
139; 2 cloves of garlic; cloves; Strict match
139; 2 cloves of garlic; garlic; Strict match
139; handful of thyme; thyme; Strict match
139; 1 lemon; lemon; Strict match
139; salt; salt; Strict match
139; pepper; pepper; Strict match
140; 1 leek; leek; Strict match
140; handful of sage; sage; Strict match
140; 1 ocado own range butternut squash; ocado own range butternut squash; Loose match
140; 2 x 400 g tin butter beans; butter beans; Strict match
140; 1 tbsp wholegrain mustard; wholegrain mustard; Strict match
140; 300 ml single cream; single cream; Strict match
140; 150 g mature cheddar; mature cheddar; Loose match
140; salt; salt; Strict match
140; pepper; pepper; Strict match
140; olive oil; olive oil; Strict match
141; 1 large celeriac; celeriac; Strict match
141; 2 jarred roasted red peppers; red peppers; Strict match
141; 2 tbsp capers; capers; Strict match
141; handful of parsley; parsley; Strict match
141; 1 tsp sherry vinegar; sherry vinegar; Strict match
141; 4 tbsp nduja; nduja;
141; 100 g provolone/gorgonzola/taleggio; gorgonzola / taleggio; Loose match
141; salt; salt; Strict match
141; pepper; pepper; Strict match
141; olive oil; olive oil; Strict match
142; 3 large onions; onions; Strict match
142; 3 potatoes; potatoes; Strict match
142; 4 cloves of garlic; cloves; Strict match
142; 4 cloves of garlic; garlic; Strict match
142; 200 g gorgonzola; gorgonzola; Strict match
142; 250 g roll puff pastry; roll puff pastry; Loose match
142; 1 vegetable stock cube; vegetable stock cube; Strict match
142; small handful of thyme; thyme; Strict match
142; 100 ml double cream; double cream; Strict match
142; 1 egg; egg; Strict match
142; salt; salt; Strict match
142; pepper; pepper; Strict match
142; vegetable oil; vegetable oil; Strict match
143; 250 g chorizo ring; chorizo ring; Loose match
143; pinch of chilli flakes; chilli flakes; Strict match
143; 165 g raw king prawns ; king prawns; Strict match
143; 1 clove of garlic; garlic; Strict match
143; 500 g passata; passata; Strict match
143; 500 g dried linguine; linguine; Strict match
143; bunch of fresh basil; basil; Strict match
143; salt; salt; Strict match
143; pepper; pepper; Strict match
143; olive oil; olive oil; Strict match
144; 75 g stale bread; stale bread; Strict match
144; bunch of basil; basil; Strict match
144; 1 onion; onion; Strict match
144; 3 cloves of garlic; cloves; Strict match
144; 3 cloves of garlic; garlic; Strict match
144; 2 aubergines; aubergines; Loose match
144; 500 g cherry tomatoes; cherry tomatoes; Strict match
144; 0.5 tsp chilli flakes; chilli flakes; Strict match
144; 2 tbsp tomato puree; tomato puree; Strict match
144; 400 g orzo; orzo; Strict match
144; 50 g parmesan; parmesan; Strict match
144; 200 g mozzarella ; mozzarella; Strict match
144; salt; salt; Strict match
144; pepper; pepper; Strict match
144; olive oil; olive oil; Strict match
145; 100 ml vegetable oil; vegetable oil; Strict match
145; 2 tbsp plain flour; flour; Strict match
145; 1 large onion; onion; Strict match
145; 1 carrot; carrot; Strict match
145; 2 sticks of celery; celery; Strict match
145; 2 jalapenos; jalapenos; Loose match
145; 1 green pepper; green pepper; Strict match
145; 250 g chorizo; chorizo; Strict match
145; 1 tsp smoked paprika; paprika; Strict match
145; 500 ml chicken stock; chicken stock; Strict match
145; 250 ml pale ale; pale ale; Strict match
145; 200 g cavolo nero; cavolo nero;
145; 4 spring onions; spring onions; Strict match
145; 400 g tinned chickpeas; chickpeas; Strict match
145; salt; salt; Strict match
145; pepper; pepper; Strict match
145; olive oil; olive oil; Strict match
146; 80 g butter; butter; Strict match
146; 1 onion; onion; Strict match
146; 1 celery stick; celery stick; Strict match
146; 1 sprig of rosemary; rosemary; Strict match
146; 1 bunch of thyme; thyme; Strict match
146; 500 g chestnut mushrooms; chestnut mushrooms; Strict match
146; 300 g mixed wild mushrooms ; wild mushrooms; Strict match
146; 200 ml red wine; red wine; Strict match
146; 500 ml vegetable stock; vegetable stock; Strict match
146; handful of parsley; parsley; Strict match
146; 250 g polenta; polenta; Strict match
147; 1 onion; onion; Strict match
147; 1 carrot; carrot; Strict match
147; 1 stick of celery; celery; Strict match
147; 2 bay leaves; bay leaves;
147; 1 stalk of rosemary; rosemary; Strict match
147; 1 tbsp tomato puree; tomato puree; Strict match
147; 0.5 tsp chilli flakes; chilli flakes; Strict match
147; 3 cloves of garlic; cloves; Strict match
147; 3 cloves of garlic; garlic; Strict match
147; 1 tin napolina plum tomatoes; napolina plum tomatoes; Loose match
147; 1 l vegetable stock; vegetable stock; Strict match
147; 2 tins napolina cannellini beans; napolina cannellini beans; Loose match
147; 150 g cavolo nero; cavolo nero;
147; 4 slices of ciabatta; ciabatta; Strict match
147; handful of grated parmesan ; parmesan; Strict match
147; salt; salt; Strict match
147; pepper; pepper; Strict match
147; olive oil; olive oil; Strict match
148; 130 g pancetta; pancetta; Strict match
148; 1 onion; onion; Strict match
148; 2 large potatoes; potatoes; Strict match
148; 1 clove of garlic; garlic; Strict match
148; 300 g pasta; pasta; Strict match
148; 200 g scamorza; scamorza;
148; 50 g parmesan; parmesan; Strict match
148; salt; salt; Strict match
148; pepper; pepper; Strict match
148; olive oil; olive oil; Strict match
149; 300 g salmon; salmon; Strict match
149; 2 red chillies; red chillies; Loose match
149; 4 cm knob of ginger; knob; Loose match
149; 4 cm knob of ginger; ginger; Strict match
149; bunch of coriander; coriander; Strict match
149; 2 limes; limes; Loose match
149; 2 carrots; carrots; Strict match
149; 0.25 red cabbage; red cabbage; Strict match
149; 0.25 savoy cabbage; savoy cabbage; Strict match
149; 6 tbsp soy sauce; soy sauce; Strict match
149; 2 tbsp honey; honey; Strict match
149; 1 tsp rice wine vinegar; rice wine vinegar; Strict match
149; 1 tsp sesame oil; sesame oil; Strict match
149; 1 clove of garlic; garlic; Strict match
149; 2 mangoes; mangoes; Loose match
149; 10 soft taco shells; soft taco shells;
150; 50 g sugar; sugar; Strict match
150; 100 ml white wine vinegar; white wine vinegar; Strict match
150; 1 tsp chilli flakes; chilli flakes; Strict match
150; 1 tsp cumin seeds; cumin seeds; Loose match
150; 2 avocados; avocados; Loose match
150; 0.25 white cabbage; white cabbage; Strict match
150; 0.5 bunch of coriander; coriander; Strict match
150; 4 spring onions; spring onions; Strict match
150; 5 tbsp mayo; mayo; Loose match
150; 3 tbsp pret chipotle ketchup; pret chipotle ketchup; Loose match
150; 2 tsp ground cumin; cumin; Strict match
150; 2 tsp smoked paprika; paprika; Strict match
150; 1 tsp garlic powder; garlic powder; Strict match
150; 1 butternut squash; butternut squash; Strict match
150; 100 g plain flour; flour; Strict match
150; 3 eggs; eggs; Strict match
150; 200 g panko breadcrumbs; panko breadcrumbs; Strict match
150; 8 slices of thick white bread; white bread; Strict match
150; salt; salt; Strict match
150; vegetable oil for frying; vegetable oil; Strict match
150; vegetable oil for frying; ; Loose match
151; 1 onion; onion; Strict match
151; 2 cloves of garlic; cloves; Strict match
151; 2 cloves of garlic; garlic; Strict match
151; handful of parsley; parsley; Strict match
151; 50 g nduja; nduja;
151; 400 g cherry tomatoes; cherry tomatoes; Strict match
151; 350 g arborio risotto rice; arborio risotto rice; Loose match
151; 1 l chicken stock; chicken stock; Strict match
151; 3 tbsp mascarpone; mascarpone; Strict match
151; 40 g parmesan; parmesan; Strict match
151; 1 lemon; lemon; Strict match
151; salt; salt; Strict match
151; pepper; pepper; Strict match
151; olive oil; olive oil; Strict match
152; 1 onion; onion; Strict match
152; 1 leek; leek; Strict match
152; 2 medium potatoes; potatoes; Strict match
152; 100 g cavolo nero or kale; cavolo nero;
152; 100 g cavolo nero or kale; kale; Strict match
152; 200 g spinach; spinach; Strict match
152; 1 tsp ground cumin; cumin; Strict match
152; 1 bunch of parsley; parsley; Strict match
152; 1 bunch of dill; dill; Strict match
152; 4 eggs; eggs; Strict match
152; 200 g greek yogurt; greek yogurt; Strict match
152; 30 g butter; butter; Strict match
152; 0.5 tsp smoked paprika; paprika; Strict match
152; pinch of chilli flakes; chilli flakes; Strict match
153; 1 kg chicken thighs; chicken thighs; Strict match
153; 1 tbsp cumin seeds; cumin seeds; Loose match
153; 1 tbsp chilli flakes; chilli flakes; Strict match
153; 125 g kale; kale; Strict match
153; 2 leeks; leeks; Strict match
153; 250 g chicory; chicory; Strict match
153; 2 chicken stock cubes; chicken stock cubes; Strict match
153; 50 g flaked almonds; flaked almonds; Loose match
153; 1 bulb of garlic; garlic; Strict match
153; salt; salt; Strict match
153; pepper; pepper; Strict match
153; olive oil; olive oil; Strict match
154; 10 g unsalted melted butter; melted butter; Strict match
154; 190 g light muscovado sugar; muscovado sugar; Strict match
154; 30 g cocoa powder; cocoa powder; Strict match
154; 300 ml boiling water; water; Strict match
154; 145 g plain flour; flour; Strict match
154; 70 g caster sugar; caster sugar; Strict match
154; 30 g cocoa powder; cocoa powder; Strict match
154; 2.5 tsp baking powder; baking powder;
154; pinch of sea salt; sea salt; Strict match
154; 125 g warm milk; milk; Strict match
154; 50 g unsalted melted butter; melted butter; Strict match
154; 1 large free-range egg; free - range egg; Loose match
154; 1 tsp vanilla extract; vanilla extract; Strict match
154; 100 ml double cream; double cream; Strict match
155; 1.5 kg potatoes; potatoes; Strict match
155; 1 red bell pepper; red bell pepper; Strict match
155; 3 large cloves of garlic; cloves; Strict match
155; 3 large cloves of garlic; garlic; Strict match
155; 1 bunch of coriander; coriander; Strict match
155; 1 lemon; lemon; Strict match
155; 1 tsp chilli flakes; chilli flakes; Strict match
155; salt; salt; Strict match
155; olive oil; olive oil; Strict match
156; 3 shallots; shallots; Strict match
156; 2 cloves of garlic; cloves; Strict match
156; 2 cloves of garlic; garlic; Strict match
156; 250 g pepperoni slices; pepperoni slices; Strict match
156; 2 tins chopped tomatoes; tomatoes; Strict match
156; 1 tsp oregano; oregano; Strict match
156; 400 g spaghetti; spaghetti; Strict match
156; 250 g mozzarella; mozzarella; Strict match
156; a small bunch of basil; basil; Strict match
156; 20 g parmesan to serve; parmesan; Strict match
156; 20 g parmesan to serve; ; Loose match
157; 1 kg pumpkin; pumpkin; Strict match
157; 1 large onion; onion; Strict match
157; 2 garlic cloves; garlic; Strict match
157; 2 garlic cloves; ; Loose match
157; bunch of sage; sage; Strict match
157; 30 g butter; butter; Strict match
157; 0.5 tsp chilli flakes; chilli flakes; Strict match
157; 350 g risotto rice; risotto rice; Strict match
157; 150 ml white wine; white wine; Strict match
157; 1.2 l chicken or veg stock; chicken; Strict match
157; 1.2 l chicken or veg stock; ; Loose match
157; 100 g pecans; pecans; Strict match
157; 3 tbsp maple syrup; maple syrup; Strict match
157; 60 g parmesan; parmesan; Strict match
157; salt; salt; Strict match
157; pepper; pepper; Strict match
157; olive oil; olive oil; Strict match
158; 1 chorizo ring; chorizo ring; Loose match
158; 2 onions; onions; Strict match
158; 2 cloves of garlic; cloves; Strict match
158; 2 cloves of garlic; garlic; Strict match
158; 4 large potatoes; potatoes; Strict match
158; 1 bay leaf; bay leaf; Strict match
158; 350 g kale; kale; Strict match
158; 1.5 l chicken or vegetable stock; chicken; Strict match
158; 1.5 l chicken or vegetable stock; ; Loose match
158; a few slices of toasted sourdough, to serve; toasted sourdough; Loose match
158; a few slices of toasted sourdough, to serve; ; Loose match
158; salt; salt; Strict match
158; pepper; pepper; Strict match
158; extra virgin olive oil; extra virgin olive oil; Strict match
159; 6 chicken thighs; chicken thighs; Strict match
159; 4 tbsp zaatar; zaatar; Loose match
159; 1.5 kg new potatoes; potatoes; Strict match
159; 100 g blanched almonds; almonds; Strict match
159; 2 roasted red peppers ; red peppers; Strict match
159; 100 g cherry tomatoes; cherry tomatoes; Strict match
159; 1 clove of garlic; garlic; Strict match
159; 1 tsp chilli flakes; chilli flakes; Strict match
159; 0.5 tsp smoked paprika; paprika; Strict match
159; bunch of parsley; parsley; Strict match
159; salt; salt; Strict match
159; pepper; pepper; Strict match
159; 50 ml olive oil; olive oil; Strict match
160; 8 spring onions; spring onions; Strict match
160; 750 g chestnut mushrooms; chestnut mushrooms; Strict match
160; 1 potato; potato; Strict match
160; 2 sticks of lemongrass; lemongrass; Strict match
160; 3 cloves of garlic; cloves; Strict match
160; 3 cloves of garlic; garlic; Strict match
160; 2 cm knob of ginger; knob; Loose match
160; 2 cm knob of ginger; ginger; Strict match
160; 400 ml coconut milk; coconut milk; Strict match
160; 700 ml vegetable stock; vegetable stock; Strict match
160; 1 tsp chilli flakes; chilli flakes; Strict match
160; salt; salt; Strict match
160; pepper; pepper; Strict match
160; vegetable oil; vegetable oil; Strict match
161; 1 cauliflower; cauliflower; Strict match
161; 1 red onion; red onion; Strict match
161; 3 red peppers; red peppers; Strict match
161; 4 cloves of garlic; cloves; Strict match
161; 4 cloves of garlic; garlic; Strict match
161; 3 cm knob of ginger; knob; Loose match
161; 3 cm knob of ginger; ginger; Strict match
161; 1 scotch bonnet; scotch bonnet; Loose match
161; 3 tomatoes; tomatoes; Strict match
161; 2 tbsp tomato puree; tomato puree; Strict match
161; 5 sprigs of thyme; thyme; Strict match
161; 3 spring onions; spring onions; Strict match
161; 1 tbsp curry powder; curry powder; Strict match
161; 5 tbsp honey; honey; Strict match
161; salt; salt; Strict match
161; pepper; pepper; Strict match
161; olive oil; olive oil; Strict match
162; 1 onion; onion; Strict match
162; 1 carrot; carrot; Strict match
162; 1 stick of celery; celery; Strict match
162; 2 cloves of garlic; cloves; Strict match
162; 2 cloves of garlic; garlic; Strict match
162; 2 sticks of rosemary; rosemary; Strict match
162; 1 tbsp tomato puree; tomato puree; Strict match
162; 1 l chicken or vegetable stock; chicken; Strict match
162; 1 l chicken or vegetable stock; ; Loose match
162; 300 g orzo; orzo; Strict match
162; 1 bunch of parsley; parsley; Strict match
162; parmesan ; parmesan; Strict match
162; salt; salt; Strict match
162; black pepper; black pepper; Strict match
162; olive oil; olive oil; Strict match
163; 3 red chillies; red chillies; Loose match
163; 2 onions; onions; Strict match
163; 150 g smooth peanut butter; smooth peanut butter; Strict match
163; 3 oranges; oranges; Strict match
163; 3 tbsp fish sauce; fish sauce; Strict match
163; 1 tbsp apple cider vinegar; apple cider vinegar; Strict match
163; 5 tbsp soy sauce; soy sauce; Strict match
163; 4 tbsp brown sugar; brown sugar; Strict match
163; 1 tsp ground cumin; cumin; Strict match
163; 4 cm knob of ginger; knob; Loose match
163; 4 cm knob of ginger; ginger; Strict match
163; 4 cloves of garlic; cloves; Strict match
163; 4 cloves of garlic; garlic; Strict match
163; 1 kg chicken thighs; chicken thighs; Strict match
163; a small handful of coriander; coriander; Strict match
163; 20 g roasted peanuts; roasted peanuts; Loose match
164; 2 cloves of garlic; cloves; Strict match
164; 2 cloves of garlic; garlic; Strict match
164; 800 g napolina chopped tomatoes; napolina;
164; 800 g napolina chopped tomatoes; tomatoes; Strict match
164; handful of fresh basil leaves; basil leaves; Strict match
164; salt; salt; Strict match
164; pepper; pepper; Strict match
164; napolina olive oil; napolina olive oil; Loose match
164; 3 courgettes; courgettes; Loose match
164; 4 eggs; eggs; Strict match
164; 100 g plain flour; flour; Strict match
164; handful of fresh basil leaves; basil leaves; Strict match
164; 75 g grated parmesan; parmesan; Strict match
164; 200 g mozzarella; mozzarella; Strict match
164; napolina olive oil; napolina olive oil; Loose match
165; 1 onion; onion; Strict match
165; 1 carrot; carrot; Strict match
165; 1 stick of celery; celery; Strict match
