,ID,Ingredients,match,order,note
6647,507,sea salt,sea salt,2,Perfect
6648,507,table salt,table salt,2,Perfect
6649,507,olive oil,olive oil,2,Perfect
6650,508,egg whites,egg whites,2,Perfect
6651,508,caster sugar,caster sugar,2,Perfect
6652,508,cornflour,cornflour,1,Perfect
6653,508,wine vinegar,wine vinegar,2,Perfect
6654,508,lemon juice,lemon juice,2,Perfect
6655,508,vanilla extract,vanilla extract,2,Perfect
6656,508,pineapple juice,pineapple juice,2,Perfect
6657,508,pineapple,pineapple,1,Perfect
6658,508,coconut yogurt,coconut yogurt,2,Perfect
6659,508,mint leaves,mint leaves,2,Perfect
6660,509,peppers,peppers,1,Perfect
6661,509,chillies,chillies,1,Perfect
6662,509,avocado,avocado,1,Perfect
6663,509,coriander,coriander,1,Perfect
6664,509,cumin,cumin,1,Perfect
6665,509,sour cream,sour cream,2,Perfect
6666,509,yogurt,yogurt,1,Perfect
6667,509,lime,lime,1,Perfect
6668,509,garlic,garlic,1,Perfect
6669,509,fish fillets,fish fillets,2,Perfect
6670,509,onion,onion,1,Perfect
6671,509,taco shells,sole,0,Not perfect
6672,509,tortillas,tortillas,1,Perfect
6673,509,cabbage,cabbage,1,Perfect
6674,509,salt,salt,1,Perfect
6675,509,pepper,pepper,1,Perfect
6676,509,olive oil,olive oil,2,Perfect
6677,510,chorizo,chorizo,1,Perfect
6678,510,onion,onion,1,Perfect
6679,510,garlic,garlic,1,Perfect
6680,510,cherry tomatoes,cherry tomatoes,2,Perfect
6681,510,fennel seeds,fennel seeds,2,Perfect
6682,510,risotto,risotto,1,Perfect
6683,510,paella rice,rice,1,Perfect
6684,510,harissa,harissa,1,Perfect
6685,510,wine,wine,1,Perfect
6686,510,chicken stock,chicken stock,2,Perfect
6687,510,king prawns,king prawns,2,Perfect
6688,510,lemon,lemon,1,Perfect
6689,510,feta,fat,0,Not perfect
6690,510,parsley,parsley,1,Perfect
6691,510,salt,salt,1,Perfect
6692,510,pepper,pepper,1,Perfect
6693,510,olive oil,olive oil,2,Perfect
6694,511,corncobs,corncobs,1,Perfect
6695,511,mayonnaise,mayonnaise,1,Perfect
6696,511,parmesan,parmesan,1,Perfect
6697,511,chilli powder,chilli powder,2,Perfect
6698,511,lime,lime,1,Perfect
6699,511,salt,salt,1,Perfect
6700,511,pepper,pepper,1,Perfect
6701,512,chicken,chicken,1,Perfect
6702,512,garlic,garlic,1,Perfect
6703,512,paprika,paprika,1,Perfect
6704,512,chilli,chilli,1,Perfect
6705,512,cumin,cumin,1,Perfect
6706,512,oregano,oregano,1,Perfect
6707,512,lemon,lemon,1,Perfect
6708,512,tomato,tomato,1,Perfect
6709,512,cucumber,cucumber,1,Perfect
6710,512,salad greens,salad greens,2,Perfect
6711,512,wine vinegar,wine vinegar,2,Perfect
6712,512,mint,mint,1,Perfect
6713,512,feta,fat,0,Not perfect
6714,512,pitted kalamata olives,pitted kalamata olives,3,Perfect
6715,512,yogurt,yogurt,1,Perfect
6716,512,salt,salt,1,Perfect
6717,512,pepper,pepper,1,Perfect
6718,512,olive oil,olive oil,2,Perfect
6719,512,self raising flour,semolina flour,1,Not perfect
6720,512,yogurt,yogurt,1,Perfect
6721,512,salt,salt,1,Perfect
6722,513,sugar,sugar,1,Perfect
6723,513,sourdough starter,sourdough starter,2,Perfect
6724,513,flour,flour,1,Perfect
6725,513,banana,banana,1,Perfect
6726,513,eggs,eggs,1,Perfect
6727,513,vanilla extract,vanilla extract,2,Perfect
6728,513,powder,pernod,0,Not perfect
6729,513,vegetable oil,vegetable oil,2,Perfect
6730,514,sourdough starter,sourdough starter,2,Perfect
6731,514,flour,flour,1,Perfect
6732,514,water,water,1,Perfect
6733,514,powder,pernod,0,Not perfect
6734,514,salt,salt,1,Perfect
6735,514,olive oil,olive oil,2,Perfect
6736,515,bulgur wheat,bulgur wheat,2,Perfect
6737,515,tomato,tomato,1,Perfect
6738,515,spring onion,spring onion,2,Perfect
6739,515,cinnamon,cinnamon,1,Perfect
6740,515,coriander,coriander,1,Perfect
6741,515,lemon,lemon,1,Perfect
6742,515,mint,mint,1,Perfect
6743,515,parsley,parsley,1,Perfect
6744,515,tahini,tahini,1,Perfect
6745,515,garlic,garlic,1,Perfect
6746,515,halloumi,guajillo,0,Not perfect
6747,515,pomegranate seeds,pomegranate seeds,2,Perfect
6748,515,salt,salt,1,Perfect
6749,515,pepper,pepper,1,Perfect
6750,515,olive oil,olive oil,2,Perfect
6751,516,tarragon,tarragon,1,Perfect
6752,516,parsley,parsley,1,Perfect
6753,516,anchovies,anchovies,1,Perfect
6754,516,capers,capers,1,Perfect
6755,516,shallot,shallot,1,Perfect
6756,516,wine vinegar,wine vinegar,2,Perfect
6757,516,potato,potato,1,Perfect
6758,516,chicken legs,chicken legs,2,Perfect
6759,516,salt,salt,1,Perfect
6760,516,pepper,pepper,1,Perfect
6761,516,olive oil,olive oil,2,Perfect
6762,517,peppers,peppers,1,Perfect
6763,517,aubergine,aubergine,1,Perfect
6764,517,ciabatta,ciabatta,1,Perfect
6765,517,kalamata olives,kalamata olives,2,Perfect
6766,517,mozzarella,mozzarella,1,Perfect
6767,517,pesto,pesto,1,Perfect
6768,517,parma ham,parma ham,2,Perfect
6769,517,salami,salami,1,Perfect
6770,517,salt,salt,1,Perfect
6771,517,pepper,pepper,1,Perfect
6772,517,olive oil,olive oil,2,Perfect
6773,518,chicken thighs,chicken thighs,2,Perfect
6774,518,orange,orange,1,Perfect
6775,518,spring onion,spring onion,2,Perfect
6776,518,garlic,garlic,1,Perfect
6777,518,ginger,ginger,1,Perfect
6778,518,soy sauce,soy sauce,2,Perfect
6779,518,fermented bean curds,curds,1,Perfect
6780,518,mayonnaise,mayonnaise,1,Perfect
6781,518,wasabi paste,wasabi paste,2,Perfect
6782,518,kimchi,kimchi,1,Perfect
6783,518,cornflour,cornflour,1,Perfect
6784,518,eggs,eggs,1,Perfect
6785,518,bao buns,buns,1,Perfect
6786,518,sriracha,sriracha,1,Perfect
6787,518,salt,salt,1,Perfect
6788,518,pepper,pepper,1,Perfect
6789,518,sunflower,flounder,0,Not perfect
6790,518,vegetable oil,vegetable oil,2,Perfect
6791,519,chicken legs,chicken legs,2,Perfect
6792,519,butter,butter,1,Perfect
6793,519,pistachios,pistachios,1,Perfect
6794,519,garlic,garlic,1,Perfect
6795,519,lemon,lemon,1,Perfect
6796,519,parsley,parsley,1,Perfect
6797,519,sumac,sumac,1,Perfect
6798,519,lime & coriander rice,red licorice,1,Not perfect
6799,519,salt,salt,1,Perfect
6800,519,pepper,pepper,1,Perfect
6801,519,olive oil,olive oil,2,Perfect
6802,520,cherry tomatoes,cherry tomatoes,2,Perfect
6803,520,garlic,garlic,1,Perfect
6804,520,chillies,chillies,1,Perfect
6805,520,tomato puree,tomato puree,2,Perfect
6806,520,vegetable stock,vegetable stock,2,Perfect
6807,520,ciabatta,ciabatta,1,Perfect
6808,520,spinach,spinach,1,Perfect
6809,520,basil,basil,1,Perfect
6810,520,eggs,eggs,1,Perfect
6811,520,salt,salt,1,Perfect
6812,520,pepper,pepper,1,Perfect
6813,520,olive oil,olive oil,2,Perfect
6814,521,chestnut mushrooms,chestnut mushrooms,2,Perfect
6815,521,shallot,shallot,1,Perfect
6816,521,garlic,garlic,1,Perfect
6817,521,miso paste,miso paste,2,Perfect
6818,521,puy lentils,puy lentils,2,Perfect
6819,521,breadcrumbs,breadcrumbs,1,Perfect
6820,521,cucumber,cucumber,1,Perfect
6821,521,cider vinegar,cider vinegar,2,Perfect
6822,521,coriander seeds,coriander seeds,2,Perfect
6823,521,single cream,single cream,2,Perfect
6824,521,vegetable stock,vegetable stock,2,Perfect
6825,521,dijon mustard,dijon mustard,2,Perfect
6826,521,dill,dill,1,Perfect
6827,521,potato,potato,1,Perfect
6828,521,salt,salt,1,Perfect
6829,521,pepper,pepper,1,Perfect
6830,521,olive oil,olive oil,2,Perfect
6831,522,salmon,salmon,1,Perfect
6832,522,garlic,garlic,1,Perfect
6833,522,sunflower seeds,sunflower seeds,2,Perfect
6834,522,pumpkin seeds,pumpkin seeds,2,Perfect
6835,522,worcestershire sauce,worcestershire sauce,2,Perfect
6836,522,lemon,lemon,1,Perfect
6837,522,cavolo nero,woodpigeon,0,Not perfect
6838,522,anchovies,anchovies,1,Perfect
6839,522,eggs,eggs,1,Perfect
6840,522,horseradish,horseradish,1,Perfect
6841,522,avocado,avocado,1,Perfect
6842,522,parmesan,parmesan,1,Perfect
6843,522,salt,salt,1,Perfect
6844,522,pepper,pepper,1,Perfect
6845,522,olive oil,olive oil,2,Perfect
6846,522,vegetable oil,vegetable oil,2,Perfect
6847,523,onion,onion,1,Perfect
6848,523,lemon,lemon,1,Perfect
6849,523,potato,potato,1,Perfect
6850,523,streaky bacon,streaky bacon,2,Perfect
6851,523,celery,celery,1,Perfect
6852,523,spring onion,spring onion,2,Perfect
6853,523,chives,chives,1,Perfect
6854,523,salt,salt,1,Perfect
6855,523,olive oil,olive oil,2,Perfect
6856,523,mustard,mustard,1,Perfect
6857,523,mayonnaise,mayonnaise,1,Perfect
6858,523,yogurt,yogurt,1,Perfect
6859,523,honey,honey,1,Perfect
6860,523,lemon,lemon,1,Perfect
6861,523,salt,salt,1,Perfect
6862,523,pepper,pepper,1,Perfect
6863,524,pistachios,pistachios,1,Perfect
6864,524,basil,basil,1,Perfect
6865,524,honey,honey,1,Perfect
6866,524,peaches,peaches,1,Perfect
6867,524,rocket,rocket,1,Perfect
6868,524,burrata,burrata,1,Perfect
6869,524,salt,salt,1,Perfect
6870,524,pepper,pepper,1,Perfect
6871,524,olive oil,olive oil,2,Perfect
6872,525,basmati rice,basmati rice,2,Perfect
6873,525,onion,onion,1,Perfect
6874,525,chicken stock,chicken stock,2,Perfect
6875,525,stock,stock,1,Perfect
6876,525,tomato,tomato,1,Perfect
6877,525,tomato,tomato,1,Perfect
6878,525,tomato puree,tomato puree,2,Perfect
6879,525,pepper,pepper,1,Perfect
6880,525,bay leaves,wensleydale,0,Not perfect
6881,525,thyme,thyme,1,Perfect
6882,525,paprika,paprika,1,Perfect
6883,525,chilli,chilli,1,Perfect
6884,525,salt,salt,1,Perfect
6885,525,pepper,pepper,1,Perfect
6886,525,vegetable oil,vegetable oil,2,Perfect
6887,526,pork sausages,pork sausages,2,Perfect
6888,526,fennel seeds,fennel seeds,2,Perfect
6889,526,chilli,chilli,1,Perfect
6890,526,casarecce,casarecce,1,Perfect
6891,526,pasta,pasta,1,Perfect
6892,526,garlic,garlic,1,Perfect
6893,526,tomato,tomato,1,Perfect
6894,526,wine,wine,1,Perfect
6895,526,parmesan,parmesan,1,Perfect
6896,526,pecorino,pecorino,1,Perfect
6897,526,salt,salt,1,Perfect
6898,526,pepper,pepper,1,Perfect
6899,526,olive oil,olive oil,2,Perfect
6900,527,cavolo nero,woodpigeon,0,Not perfect
6901,527,garlic,garlic,1,Perfect
6902,527,chilli,chilli,1,Perfect
6903,527,capers,capers,1,Perfect
6904,527,spaghetti,spaghetti,1,Perfect
6905,527,parmesan,parmesan,1,Perfect
6906,527,salt,salt,1,Perfect
6907,527,pepper,pepper,1,Perfect
6908,527,olive oil,olive oil,2,Perfect
6909,528,chicken,chicken,1,Perfect
6910,528,cumin,cumin,1,Perfect
6911,528,cayenne pepper,cayenne pepper,2,Perfect
6912,528,oregano,oregano,1,Perfect
6913,528,sugar,sugar,1,Perfect
6914,528,garlic,garlic,1,Perfect
6915,528,chicken stock,chicken stock,2,Perfect
6916,528,salt,salt,1,Perfect
6917,528,pepper,pepper,1,Perfect
6918,528,olive oil,olive oil,2,Perfect
6919,529,masa harina,masa harina,2,Perfect
6920,529,water,water,1,Perfect
6921,529,salt,salt,1,Perfect
6922,530,pork sausages,pork sausages,2,Perfect
6923,530,muffins,muffins,1,Perfect
6924,530,cheese slices,cheese slices,2,Perfect
6925,530,eggs,eggs,1,Perfect
6926,530,butter,butter,1,Perfect
6927,531,yogurt,yogurt,1,Perfect
6928,531,strawberries,strawberries,1,Perfect
6929,531,maple syrup,maple syrup,2,Perfect
6930,531,mint leaves,mint leaves,2,Perfect
6931,531,creme fraiche,cream,0,Not perfect
6932,531,blackberries,blackberries,1,Perfect
6933,531,honey,honey,1,Perfect
6934,531,rosemary leaves,rosemary leaves,2,Perfect
6935,531,yogurt,yogurt,1,Perfect
6936,531,raspberries,raspberries,1,Perfect
6937,531,lime,lime,1,Perfect
6938,531,honey,honey,1,Perfect
6939,532,peppers,peppers,1,Perfect
6940,532,cherry tomatoes,cherry tomatoes,2,Perfect
6941,532,garlic,garlic,1,Perfect
6942,532,coriander seeds,coriander seeds,2,Perfect
6943,532,chilli,chilli,1,Perfect
6944,532,fennel seeds,fennel seeds,2,Perfect
6945,532,capers,capers,1,Perfect
6946,532,fennel,fennel,1,Perfect
6947,532,quinoa,quinoa,1,Perfect
6948,532,parsley,parsley,1,Perfect
6949,532,lemon,lemon,1,Perfect
6950,532,wine vinegar,wine vinegar,2,Perfect
6951,532,salt,salt,1,Perfect
6952,532,pepper,pepper,1,Perfect
6953,532,olive oil,olive oil,2,Perfect
6954,533,lamb chops,lamb chops,2,Perfect
6955,533,yogurt,yogurt,1,Perfect
6956,533,zaatar,za'atar,0,Not perfect
6957,533,chilli powder,chilli powder,2,Perfect
6958,533,orange,orange,1,Perfect
6959,533,garlic,garlic,1,Perfect
6960,533,mint,mint,1,Perfect
6961,533,lemon,lemon,1,Perfect
6962,533,salt,salt,1,Perfect
6963,533,pepper,pepper,1,Perfect
6964,533,olive oil,olive oil,2,Perfect
6965,534,risotto,risotto,1,Perfect
6966,534,chicken stock,chicken stock,2,Perfect
6967,534,onion,onion,1,Perfect
6968,534,garlic,garlic,1,Perfect
6969,534,tomato puree,tomato puree,2,Perfect
6970,534,cherry tomatoes,cherry tomatoes,2,Perfect
6971,534,rosemary,rosemary,1,Perfect
6972,534,butter,butter,1,Perfect
6973,534,parmesan,parmesan,1,Perfect
6974,534,basil leaves,basil leaves,2,Perfect
6975,534,chilli,chilli,1,Perfect
6976,534,salt,salt,1,Perfect
6977,534,pepper,pepper,1,Perfect
6978,534,olive oil,olive oil,2,Perfect
6979,535,chicken thighs,chicken thighs,2,Perfect
6980,535,worcestershire sauce,worcestershire sauce,2,Perfect
6981,535,dijon mustard,dijon mustard,2,Perfect
6982,535,garlic,garlic,1,Perfect
6983,535,streaky bacon,streaky bacon,2,Perfect
6984,535,rosemary,rosemary,1,Perfect
6985,535,mayonnaise,mayonnaise,1,Perfect
6986,535,parmesan,parmesan,1,Perfect
6987,535,cornichons,cornichons,1,Perfect
6988,535,lemon,lemon,1,Perfect
6989,535,ciabatta,ciabatta,1,Perfect
6990,535,tomato,tomato,1,Perfect
6991,535,baby gem lettuce,sea lettuce,1,Not perfect
6992,535,salt,salt,1,Perfect
6993,535,pepper,pepper,1,Perfect
6994,536,courgette,courgette,1,Perfect
6995,536,nduja paste,zest,0,Not perfect
6996,536,garlic,garlic,1,Perfect
6997,536,wine,wine,1,Perfect
6998,536,parsley,parsley,1,Perfect
6999,536,lemon,lemon,1,Perfect
7000,536,salt,salt,1,Perfect
7001,536,olive oil,olive oil,2,Perfect
7002,537,onion,onion,1,Perfect
7003,537,balsamic vinegar,balsamic vinegar,2,Perfect
7004,537,capers,capers,1,Perfect
7005,537,mustard,mustard,1,Perfect
7006,537,broccoli,broccoli,1,Perfect
7007,537,pork chops,pork chops,2,Perfect
7008,537,sage,sage,1,Perfect
7009,537,garlic,garlic,1,Perfect
7010,537,creme fraiche,cream,0,Not perfect
7011,537,chicken stock,chicken stock,2,Perfect
7012,537,lemon,lemon,1,Perfect
7013,537,chilli,chilli,1,Perfect
7014,537,salt,salt,1,Perfect
7015,537,pepper,pepper,1,Perfect
7016,537,olive oil,olive oil,2,Perfect
7017,538,vine tomatoes,vine tomatoes,2,Perfect
7018,538,wine vinegar,wine vinegar,2,Perfect
7019,538,mozzarella,mozzarella,1,Perfect
7020,538,avocado,avocado,1,Perfect
7021,538,chilli,chilli,1,Perfect
7022,538,basil,basil,1,Perfect
7023,538,salt,salt,1,Perfect
7024,538,pepper,pepper,1,Perfect
7025,538,olive oil,olive oil,2,Perfect
7026,539,cod,cod,1,Perfect
7027,539,soy sauce,soy sauce,2,Perfect
7028,539,sesame oil,sesame oil,2,Perfect
7029,539,cabbage,cabbage,1,Perfect
7030,539,avocado,avocado,1,Perfect
7031,539,wraps,wraps,1,Perfect
7032,539,lime,lime,1,Perfect
7033,539,mayonnaise,mayonnaise,1,Perfect
7034,539,sauce,sauce,1,Perfect
7035,539,ginger,ginger,1,Perfect
7036,539,coriander,coriander,1,Perfect
7037,539,salt,salt,1,Perfect
7038,539,pepper,pepper,1,Perfect
7039,539,vegetable oil,vegetable oil,2,Perfect
7040,540,mustard,mustard,1,Perfect
7041,540,muffins,muffins,1,Perfect
7042,540,eggs,eggs,1,Perfect
7043,540,streaky bacon,streaky bacon,2,Perfect
7044,540,cheese slices,cheese slices,2,Perfect
7045,540,beef tomatoes,tomatoes,1,Perfect
7046,540,butter,butter,1,Perfect
7047,540,lettuce,lettuce,1,Perfect
7048,540,salt,salt,1,Perfect
7049,540,pepper,pepper,1,Perfect
7050,540,olive oil,olive oil,2,Perfect
7051,541,risotto,risotto,1,Perfect
7052,541,milk,milk,1,Perfect
7053,541,caster sugar,caster sugar,2,Perfect
7054,541,vanilla extract,vanilla extract,2,Perfect
7055,541,vanilla pod,vanilla pod,2,Perfect
7056,541,cinnamon,cinnamon,1,Perfect
7057,542,butter,butter,1,Perfect
7058,542,caster sugar,caster sugar,2,Perfect
7059,542,golden syrup,golden syrup,2,Perfect
7060,542,cocoa powder,cocoa powder,2,Perfect
7061,542,dried fruit,dried fruit,2,Perfect
7062,542,chocolate,chocolate,1,Perfect
7063,542,biscuits,biscuits,1,Perfect
7064,543,dark chocolate,dark chocolate,2,Perfect
7065,543,butter,butter,1,Perfect
7066,543,coffee,coffee,1,Perfect
7067,543,eggs,eggs,1,Perfect
7068,543,caster sugar,caster sugar,2,Perfect
7069,543,cocoa powder,cocoa powder,2,Perfect
7070,543,berries,berries,1,Perfect
7071,544,butter,butter,1,Perfect
7072,544,caster sugar,caster sugar,2,Perfect
7073,544,cinnamon,cinnamon,1,Perfect
7074,544,puff pastry,puff pastry,2,Perfect
7075,544,icing sugar,icing sugar,2,Perfect
7076,544,nuts,nuts,1,Perfect
7077,544,salt,salt,1,Perfect
7078,545,lentils,lentils,1,Perfect
7079,545,vegetable stock,vegetable stock,2,Perfect
7080,545,coconut milk,coconut milk,2,Perfect
7081,545,turmeric,turmeric,1,Perfect
7082,545,cumin,cumin,1,Perfect
7083,545,ginger,ginger,1,Perfect
7084,545,peanuts,peanuts,1,Perfect
7085,545,cashews,cashews,1,Perfect
7086,545,caster sugar,caster sugar,2,Perfect
7087,545,chilli,chilli,1,Perfect
7088,545,onion,onion,1,Perfect
7089,545,garlic,garlic,1,Perfect
7090,545,cherry tomatoes,cherry tomatoes,2,Perfect
7091,545,spinach,spinach,1,Perfect
7092,545,lime,lime,1,Perfect
7093,545,lemon,lemon,1,Perfect
7094,545,eggs,eggs,1,Perfect
7095,545,coriander,coriander,1,Perfect
7096,545,salt,salt,1,Perfect
7097,545,pepper,pepper,1,Perfect
7098,545,vegetable oil,vegetable oil,2,Perfect
7099,546,pork belly,pork belly,2,Perfect
7100,546,allspice,allspice,1,Perfect
7101,546,spice,spice,1,Perfect
7102,546,chillies,chillies,1,Perfect
7103,546,garlic,garlic,1,Perfect
7104,546,ginger,ginger,1,Perfect
7105,546,thyme,thyme,1,Perfect
7106,546,sugar,sugar,1,Perfect
7107,546,apple cider,apple cider,2,Perfect
7108,546,wine vinegar,wine vinegar,2,Perfect
7109,546,spring onion,spring onion,2,Perfect
7110,546,cinnamon,cinnamon,1,Perfect
7111,546,rice,rice,1,Perfect
7112,546,kidney beans,kidney beans,2,Perfect
7113,546,coconut milk,coconut milk,2,Perfect
7114,546,lettuce,lettuce,1,Perfect
7115,546,corn,corn,1,Perfect
7116,546,salt,salt,1,Perfect
7117,546,pepper,pepper,1,Perfect
7118,546,olive oil,olive oil,2,Perfect
7119,547,nuts,nuts,1,Perfect
7120,547,asparagus,asparagus,1,Perfect
7121,547,leaves,veal,0,Not perfect
7122,547,garlic,garlic,1,Perfect
7123,547,parmesan,parmesan,1,Perfect
7124,547,chilli,chilli,1,Perfect
7125,547,vegetable stock,vegetable stock,2,Perfect
7126,547,butter beans,butter beans,2,Perfect
7127,547,pasta,pasta,1,Perfect
7128,547,spaghetti,spaghetti,1,Perfect
7129,547,lemon,lemon,1,Perfect
7130,547,peas,peas,1,Perfect
7131,547,herbs,herbs,1,Perfect
7132,547,salt,salt,1,Perfect
7133,547,pepper,pepper,1,Perfect
7134,547,olive oil,olive oil,2,Perfect
7135,548,onion,onion,1,Perfect
7136,548,ginger,ginger,1,Perfect
7137,548,garlic,garlic,1,Perfect
7138,548,curry powder,curry powder,2,Perfect
7139,548,spices,spices,1,Perfect
7140,548,tomato,tomato,1,Perfect
7141,548,kidney beans,kidney beans,2,Perfect
7142,548,lime,lime,1,Perfect
7143,548,rice,rice,1,Perfect
7144,548,naan,naan,1,Perfect
7145,548,coriander,coriander,1,Perfect
7146,548,mango chutney,mango chutney,2,Perfect
7147,548,salt,salt,1,Perfect
7148,548,pepper,pepper,1,Perfect
7149,548,olive oil,olive oil,2,Perfect
7150,549,broccoli,broccoli,1,Perfect
7151,549,yogurt,yogurt,1,Perfect
7152,549,curry paste,curry paste,2,Perfect
7153,549,onion,onion,1,Perfect
7154,549,tomato,tomato,1,Perfect
7155,549,cucumber,cucumber,1,Perfect
7156,549,mint,mint,1,Perfect
7157,549,coriander,coriander,1,Perfect
7158,549,lemon,lemon,1,Perfect
7159,549,cayenne,cayenne,1,Perfect
7160,549,wraps,wraps,1,Perfect
7161,549,flatbread,flatbread,1,Perfect
7162,549,salt,salt,1,Perfect
7163,549,pepper,pepper,1,Perfect
7164,549,olive oil,olive oil,2,Perfect
7165,550,onion,onion,1,Perfect
7166,550,garlic,garlic,1,Perfect
7167,550,cherry tomatoes,cherry tomatoes,2,Perfect
7168,550,jalapeno chilies,jalapeno chilies,2,Perfect
7169,550,lime,lime,1,Perfect
7170,550,eggs,eggs,1,Perfect
7171,550,chips,chips,1,Perfect
7172,550,coriander,coriander,1,Perfect
7173,550,feta,fat,0,Not perfect
7174,550,salt,salt,1,Perfect
7175,550,pepper,pepper,1,Perfect
7176,550,olive oil,olive oil,2,Perfect
7177,551,couscous,couscous,1,Perfect
7178,551,tomato puree,tomato puree,2,Perfect
7179,551,harissa,harissa,1,Perfect
7180,551,nuts,nuts,1,Perfect
7181,551,peppers,peppers,1,Perfect
7182,551,tomato,tomato,1,Perfect
7183,551,herbs,herbs,1,Perfect
7184,551,lemon,lemon,1,Perfect
7185,551,lime,lime,1,Perfect
7186,551,halloumi,guajillo,0,Not perfect
7187,551,pomegranate seeds,pomegranate seeds,2,Perfect
7188,551,salt,salt,1,Perfect
7189,551,pepper,pepper,1,Perfect
7190,551,olive oil,olive oil,2,Perfect
7191,552,avocado,avocado,1,Perfect
7192,552,spring onion,spring onion,2,Perfect
7193,552,sweetcorn,sweetcorn,1,Perfect
7194,552,lime,lime,1,Perfect
7195,552,cumin,cumin,1,Perfect
7196,552,coriander,coriander,1,Perfect
7197,552,tuna,tuna,1,Perfect
7198,552,chipotle paste,chipotle paste,2,Perfect
7199,552,cheddar,cheddar,1,Perfect
7200,552,wraps,wraps,1,Perfect
7201,552,salt,salt,1,Perfect
7202,552,pepper,pepper,1,Perfect
7203,552,olive oil,olive oil,2,Perfect
7204,553,aubergine,aubergine,1,Perfect
7205,553,onion,onion,1,Perfect
7206,553,peppers,peppers,1,Perfect
7207,553,garlic,garlic,1,Perfect
7208,553,chilli,chilli,1,Perfect
7209,553,vegetable stock,vegetable stock,2,Perfect
7210,553,cherry tomatoes,cherry tomatoes,2,Perfect
7211,553,bread,bread,1,Perfect
7212,553,mozzarella,mozzarella,1,Perfect
7213,553,balsamic vinegar,balsamic vinegar,2,Perfect
7214,553,wine vinegar,wine vinegar,2,Perfect
7215,553,basil,basil,1,Perfect
7216,553,parsley,parsley,1,Perfect
7217,553,salt,salt,1,Perfect
7218,553,pepper,pepper,1,Perfect
7219,553,olive oil,olive oil,2,Perfect
7220,554,onion,onion,1,Perfect
7221,554,lime,lime,1,Perfect
7222,554,minced meat,minced meat,2,Perfect
7223,554,cumin,cumin,1,Perfect
7224,554,coriander,coriander,1,Perfect
7225,554,paprika,paprika,1,Perfect
7226,554,garlic,garlic,1,Perfect
7227,554,mayonnaise,mayonnaise,1,Perfect
7228,554,coriander,coriander,1,Perfect
7229,554,jalapeno chilies,jalapeno chilies,2,Perfect
7230,554,baby gem lettuce,sea lettuce,1,Not perfect
7231,554,wraps,wraps,1,Perfect
7232,554,salt,salt,1,Perfect
7233,554,pepper,pepper,1,Perfect
7234,554,olive oil,olive oil,2,Perfect
7235,555,potato,potato,1,Perfect
7236,555,shallot,shallot,1,Perfect
7237,555,onion,onion,1,Perfect
7238,555,chilli,chilli,1,Perfect
7239,555,garlic,garlic,1,Perfect
7240,555,coriander,coriander,1,Perfect
7241,555,parsley,parsley,1,Perfect
7242,555,wine,wine,1,Perfect
7243,555,sherry vinegar,sherry vinegar,2,Perfect
7244,555,oregano,oregano,1,Perfect
7245,555,chorizo,chorizo,1,Perfect
7246,555,courgette,courgette,1,Perfect
7247,555,lettuce,lettuce,1,Perfect
7248,555,salt,salt,1,Perfect
7249,555,pepper,pepper,1,Perfect
7250,555,olive oil,olive oil,2,Perfect
7251,556,fennel,fennel,1,Perfect
7252,556,garlic,garlic,1,Perfect
7253,556,chicken thighs,chicken thighs,2,Perfect
7254,556,harissa,harissa,1,Perfect
7255,556,chilli,chilli,1,Perfect
7256,556,fennel seeds,fennel seeds,2,Perfect
7257,556,wine,wine,1,Perfect
7258,556,cherry tomatoes,cherry tomatoes,2,Perfect
7259,556,beans,beans,1,Perfect
7260,556,olives,olives,1,Perfect
7261,556,capers,capers,1,Perfect
7262,556,yogurt,yogurt,1,Perfect
7263,556,salt,salt,1,Perfect
7264,556,pepper,pepper,1,Perfect
7265,556,olive oil,olive oil,2,Perfect
7266,557,mustard,mustard,1,Perfect
7267,557,panko breadcrumbs,panko breadcrumbs,2,Perfect
7268,557,flour,flour,1,Perfect
7269,557,gherkins,gherkins,1,Perfect
7270,557,edam cheese slices,cheese slices,2,Perfect
7271,557,eggs,eggs,1,Perfect
7272,557,mozzarella,mozzarella,1,Perfect
7273,557,salt,salt,1,Perfect
7274,557,pepper,pepper,1,Perfect
7275,557,vegetable oil,vegetable oil,2,Perfect
7276,557,mustard,mustard,1,Perfect
7277,557,pickle juice,pickle juice,2,Perfect
7278,557,mayonnaise,mayonnaise,1,Perfect
7279,557,dill,dill,1,Perfect
7280,558,salmon,salmon,1,Perfect
7281,558,panko breadcrumbs,panko breadcrumbs,2,Perfect
7282,558,brioche buns,brioche buns,2,Perfect
7283,558,mayonnaise,mayonnaise,1,Perfect
7284,558,miso,miso,1,Perfect
7285,558,soy sauce,soy sauce,2,Perfect
7286,558,garlic,garlic,1,Perfect
7287,558,sriracha,sriracha,1,Perfect
7288,558,lime,lime,1,Perfect
7289,558,cucumber,cucumber,1,Perfect
7290,558,caster sugar,caster sugar,2,Perfect
7291,558,ginger,ginger,1,Perfect
7292,558,salt,salt,1,Perfect
7293,558,olive oil,olive oil,2,Perfect
7294,559,spinach,spinach,1,Perfect
7295,559,bucatini,bucatini,1,Perfect
7296,559,pasta,pasta,1,Perfect
7297,559,parmesan,parmesan,1,Perfect
7298,559,ricotta,ricotta,1,Perfect
7299,559,garlic,garlic,1,Perfect
